Word1	Word2	Similarity
maturity	repayment	0.3519
repayment	refinance	0.5950
refinance	6392 696	N/A
6392 696	CFA	N/A
CFA	petition	0.0491
petition	lobby	0.1833
lobby	campaign	0.2319
campaign	crusade	0.4607
crusade	fight	0.3912
fight	battle	0.7021
battle	work	0.1431
work	toil	0.4349
toil	labor	0.3191
labor	struggle	0.1782
struggle	try	0.3100
try	attempt	0.5821
attempt	fail	0.2932
fail	unable	0.4418
unable	refuse	0.4112
refuse	force	0.2105
force	vow	0.1397
vow	pledge	0.7381
pledge	agree	0.2276
agree	decide	0.4293
decide	6392 697	N/A
6392 697	CFA	N/A
CFA	drug	-0.0644
drug	rape	0.2236
rape	assault	0.5477
assault	murder	0.4765
murder	kill	0.3771
kill	abduct	0.4800
abduct	kidnap	0.7909
kidnap	abduction	0.7203
abduction	slay	0.2496
slay	slaying	0.4500
slaying	killing	0.6914
killing	massacre	0.5422
massacre	shooting	0.4841
shooting	stab	0.2637
stab	carjack	0.3617
carjack	robbery	0.6006
robbery	holdup	0.7361
holdup	heist	0.6291
heist	burglary	0.4632
burglary	carjacking	0.6651
carjacking	6392 698	N/A
6392 698	CFA	N/A
CFA	beef	0.0006
beef	beefed	0.3167
beefed	spruce	0.3095
spruce	pretty	0.1233
pretty	dolle	N/A
dolle	dude	N/A
dude	soup	0.1445
soup	rev	0.0885
rev	jazz	0.0393
jazz	psyche	0.0970
psyche	bum	0.2213
bum	piss	0.3849
piss	fuck	0.6422
fuck	mess	0.3213
mess	screw	0.3477
screw	jack	0.4084
jack	juice	0.1063
juice	suck	0.2605
suck	freak	0.2745
freak	friggin	0.3709
friggin	6392 699	N/A
6392 699	CFA	N/A
CFA	bumpkin	-0.0427
bumpkin	simpleton	0.5915
simpleton	dolt	0.6269
dolt	buffoon	0.6712
buffoon	dimwit	0.5988
dimwit	dullard	0.6329
dullard	nincompoop	0.6047
nincompoop	twit	0.6007
twit	idiot	0.6258
idiot	ignoramus	0.6448
ignoramus	moron	0.6689
moron	imbecile	0.7035
imbecile	asshole	0.5903
asshole	jackass	0.6896
jackass	nitwit	0.5387
nitwit	bozo	0.6070
bozo	cretin	0.5570
cretin	scumbag	0.5880
scumbag	lunatic	0.5659
lunatic	nutter	0.7030
nutter	6392 700	N/A
6392 700	CFA	N/A
CFA	editor	0.0912
editor	writer	0.6186
writer	scribe	0.6529
scribe	screenwriter	0.5384
screenwriter	filmmaker	0.6852
filmmaker	scriptwriter	0.6024
scriptwriter	actor	0.5621
actor	actress	0.7930
actress	comedienne	0.6104
comedienne	dramatist	0.4339
dramatist	playwright	0.8205
playwright	poet	0.6766
poet	artist	0.5664
artist	choreographer	0.5059
choreographer	composer	0.6094
composer	musician	0.6293
musician	songwriter	0.7426
songwriter	vocalist	0.6686
vocalist	instrumentalist	0.6412
instrumentalist	soloist	0.6140
soloist	6392 701	N/A
6392 701	CFA	N/A
CFA	telecommute	-0.0177
telecommute	workweek	0.4136
workweek	workday	0.6543
workday	commute	0.4918
commute	commuter	0.5885
commuter	weekday	0.4515
weekday	weeknight	0.7056
weeknight	morning	0.3007
morning	evening	0.7174
evening	weekend	0.5347
weekend	night	0.5793
night	afternoon	0.7073
afternoon	lunchtime	0.6068
lunchtime	lunch	0.6211
lunch	breakfast	0.6990
breakfast	supper	0.6537
supper	dinner	0.7596
dinner	brunch	0.7901
brunch	meal	0.6373
meal	buffet	0.6387
buffet	6392 702	N/A
6392 702	CFA	N/A
CFA	usd	0.0473
usd	pct	0.5487
pct	eur	0.5776
eur	euro	0.4211
euro	franc	0.6558
franc	kronor	0.3704
kronor	kroner	0.8071
kroner	zloty	0.4609
zloty	ruble	0.6407
ruble	lira	0.5588
lira	riyal	0.5592
riyal	dinar	0.6012
dinar	rupee	0.4544
rupee	pesos	0.4032
pesos	real	0.0521
real	yuan	0.0823
yuan	dong	0.6065
dong	yen	0.4823
yen	rand	0.5395
rand	peso	0.5479
peso	6392 703	N/A
6392 703	CFA	N/A
CFA	supersize	0.0200
supersize	gargantuan	0.4697
gargantuan	monstrous	0.6778
monstrous	gigantic	0.6562
gigantic	massive	0.6992
massive	huge	0.7729
huge	humongous	0.6525
humongous	colossal	0.6209
colossal	monumental	0.7438
monumental	mammoth	0.5061
mammoth	humungous	0.5361
humungous	enormous	0.4932
enormous	immense	0.8787
immense	tremendous	0.7622
tremendous	great	0.7749
great	incredible	0.7033
incredible	fantastic	0.7307
fantastic	amazing	0.7790
amazing	phenomenal	0.7642
phenomenal	awesome	0.6367
awesome	6392 704	N/A
6392 704	CFA	N/A
CFA	sarcophagi	0.0063
sarcophagi	tomb	0.6147
tomb	sarcophagus	0.6920
sarcophagus	stele	0.5773
stele	dolman	0.1484
dolman	sarcophaguse	N/A
sarcophaguse	potsherd	N/A
potsherd	dolmen	N/A
dolmen	sepulcher	0.4577
sepulcher	caryatid	N/A
caryatid	pediment	N/A
pediment	lintel	0.5225
lintel	pilaster	0.5587
pilaster	porticos	0.5824
porticos	portico	0.5546
portico	archway	0.5805
archway	arch	0.5221
arch	balustrade	0.4680
balustrade	stonework	0.5807
stonework	ironwork	0.6892
ironwork	6392 705	N/A
6392 705	CFA	N/A
CFA	mingle	-0.0589
mingle	chat	0.4246
chat	talk	0.4965
talk	converse	0.4435
converse	speak	0.5558
speak	reminisce	0.2884
reminisce	remember	0.4954
remember	recollect	0.6093
recollect	recount	0.2240
recount	recall	0.3496
recall	chuckle	0.2224
chuckle	smile	0.6173
smile	smirk	0.7141
smirk	snicker	0.5482
snicker	guffaw	0.5864
guffaw	chortle	0.6341
chortle	grin	0.3864
grin	laugh	0.5499
laugh	giggle	0.7264
giggle	clap	0.4679
clap	6392 706	N/A
6392 706	CFA	N/A
CFA	rowdier	-0.0614
rowdier	quieter	0.5043
quieter	noisy	0.5026
noisy	louder	0.4352
louder	angrier	0.6203
angrier	crankier	0.5630
crankier	pushier	0.5565
pushier	grouchier	0.5804
grouchier	grumpy	0.5434
grumpy	ruder	0.4777
ruder	lazier	0.5136
lazier	dumb	0.3281
dumb	meaner	0.2998
meaner	smart	0.1783
smart	braver	0.2515
braver	stupider	0.4904
stupider	crazy	0.3574
crazy	funnier	0.3346
funnier	weirder	0.6252
weirder	creepier	0.6889
creepier	6392 707	N/A
6392 707	CFA	N/A
CFA	noiseless	-0.0067
noiseless	soundless	0.4629
soundless	soundlessly	0.4696
soundlessly	whirr	0.5068
whirr	whir	0.7556
whir	whirrs	0.6292
whirrs	thrum	0.5800
thrum	hum	0.6993
hum	clatter	0.6301
clatter	cacophony	0.6315
cacophony	cacophonous	0.6944
cacophonous	din	0.5214
din	drone	0.2497
drone	clangor	0.3157
clangor	tintinnabulation	0.5918
tintinnabulation	shrill	0.4273
shrill	chirrup	0.4505
chirrup	tinkle	0.5572
tinkle	clack	0.5291
clack	thunk	0.3860
thunk	6392 708	N/A
6392 708	CFA	N/A
CFA	stitch	-0.0579
stitch	embroider	0.4998
embroider	emblazon	0.3529
emblazon	stencil	0.2374
stencil	inscribe	0.3435
inscribe	inscription	0.4986
inscription	embossed	0.5871
embossed	imprint	0.3396
imprint	affix	0.2719
affix	adorn	0.4372
adorn	engrave	0.4415
engrave	etch	0.5487
etch	etche	N/A
etche	incise	N/A
incise	inlay	0.2479
inlay	openwork	0.5123
openwork	enamel	0.5302
enamel	pewter	0.5047
pewter	lacquer	0.5175
lacquer	lucite	0.5255
lucite	6392 710	N/A
6392 710	CFA	N/A
CFA	harness	0.0021
harness	tether	0.4101
tether	strap	0.4826
strap	fasten	0.5012
fasten	weld	0.3556
weld	machine	0.2683
machine	flange	0.1912
flange	ferrule	0.6510
ferrule	countersunk	0.6128
countersunk	countersink	0.7238
countersink	mortice	0.6363
mortice	sheave	0.5897
sheave	tailstock	0.6227
tailstock	stiffener	0.5741
stiffener	gussete	N/A
gussete	bevel	N/A
bevel	lathed	0.5083
lathed	miter	0.3894
miter	jamb	0.3577
jamb	crosspiece	0.4142
crosspiece	6392 711	N/A
6392 711	CFA	N/A
CFA	exotically	-0.0470
exotically	richly	0.5362
richly	exquisitely	0.6392
exquisitely	wonderfully	0.6731
wonderfully	fabulously	0.7529
fabulously	fantastically	0.6847
fantastically	terrifically	0.7665
terrifically	marvelously	0.6981
marvelously	brilliantly	0.7202
brilliantly	beautifully	0.7596
beautifully	splendidly	0.7197
splendidly	magnificently	0.8041
magnificently	superbly	0.7936
superbly	excellently	0.8135
excellently	expertly	0.6773
expertly	masterfully	0.7658
masterfully	skillfully	0.7919
skillfully	deftly	0.8182
deftly	cleverly	0.7302
cleverly	artfully	0.7045
artfully	6392 712	N/A
6392 712	CFA	N/A
CFA	umi	0.0319
umi	videoconference	0.2209
videoconference	conference	0.4310
conference	teleconference	0.6829
teleconference	telephony	0.0815
telephony	broadband	0.6530
broadband	wireless	0.6750
wireless	modem	0.5939
modem	router	0.7219
router	ethernet	0.6962
ethernet	gbps	0.6101
gbps	bandwidth	0.5666
bandwidth	connectivity	0.5672
connectivity	interconnect	0.5254
interconnect	interconnection	0.7417
interconnection	telecommunication	0.5444
telecommunication	telecom	0.7848
telecom	wireline	0.5547
wireline	landline	0.5523
landline	cellular	0.5802
cellular	6392 713	N/A
6392 713	CFA	N/A
CFA	gabbing	-0.0475
gabbing	prattle	0.4775
prattle	obsessing	0.5039
obsessing	yakking	0.4995
yakking	yack	0.4223
yack	natter	0.3749
natter	yammer	0.4560
yammer	yap	0.4736
yap	bitch	0.4105
bitch	bellyache	0.3377
bellyache	carp	0.0890
carp	grouse	0.2939
grouse	whine	0.3115
whine	gripe	0.5146
gripe	grumble	0.6476
grumble	moan	0.7028
moan	bleat	0.6406
bleat	bray	0.5913
bray	pontificate	0.1867
pontificate	rant	0.3091
rant	6392 714	N/A
6392 714	CFA	N/A
CFA	scrutinize	0.0736
scrutinize	comb	0.3949
comb	scour	0.6167
scour	search	0.5368
search	sift	0.3699
sift	pore	0.5124
pore	peruse	0.4527
peruse	leaf	0.1661
leaf	riffle	0.2374
riffle	rummage	0.2281
rummage	rifle	0.1182
rifle	paw	0.2197
paw	poke	0.3016
poke	crawl	0.3875
crawl	traipse	0.3359
traipse	trudge	0.6027
trudge	trompe	0.0014
trompe	wander	0.1685
wander	amble	0.6777
amble	stroll	0.6856
stroll	6392 715	N/A
6392 715	CFA	N/A
CFA	juvenile	-0.0883
juvenile	adult	0.4883
adult	adolescent	0.5660
adolescent	teen	0.5724
teen	preteen	0.6045
preteen	teenager	0.4299
teenager	teenage	0.6248
teenage	young	0.6432
young	youngster	0.4138
youngster	child	0.3982
child	kid	0.4755
kid	toddler	0.4733
toddler	preschooler	0.6685
preschooler	tot	0.4642
tot	tyke	0.5387
tyke	grownup	0.4324
grownup	kiddy	0.4711
kiddy	kiddie	0.6911
kiddie	tike	0.4216
tike	tween	0.2817
tween	6392 716	N/A
6392 716	CFA	N/A
CFA	apartment	0.0279
apartment	house	0.6629
house	bedroom	0.6497
bedroom	bungalow	0.6428
bungalow	farmhouse	0.6905
farmhouse	cottage	0.6461
cottage	villa	0.5605
villa	mansion	0.7003
mansion	manse	0.7213
manse	townhouse	0.5509
townhouse	condo	0.7487
condo	condominium	0.9039
condominium	penthouse	0.5589
penthouse	loft	0.5873
loft	brownstone	0.5505
brownstone	rowhouse	0.6195
rowhouse	duplex	0.5520
duplex	residence	0.4756
residence	home	0.4700
home	dwelling	0.3831
dwelling	6392 717	N/A
6392 717	CFA	N/A
CFA	mask	-0.0369
mask	respirator	0.3609
respirator	ventilator	0.7865
ventilator	resuscitator	0.3912
resuscitator	stethoscope	0.4109
stethoscope	electrocardiograph	0.4685
electrocardiograph	tracheotomy	0.3171
tracheotomy	manikin	0.2510
manikin	mannequin	0.6135
mannequin	dummy	0.3873
dummy	doll	0.2829
doll	toy	0.6188
toy	plaything	0.3399
plaything	pacifier	0.2323
pacifier	binkie	0.5198
binkie	teethe	0.5618
teethe	huggie	N/A
huggie	footstool	N/A
footstool	nightshirt	0.3883
nightshirt	nightgown	0.5896
nightgown	6392 718	N/A
6392 718	CFA	N/A
CFA	skylark	0.0160
skylark	lapwe	N/A
lapwe	curlews	N/A
curlews	lapwing	0.7201
lapwing	curlew	0.7315
curlew	nightjar	0.7045
nightjar	whimbrel	0.6732
whimbrel	redstart	0.7022
redstart	pipit	0.7296
pipit	avocet	0.7274
avocet	bittern	0.6657
bittern	dickcissel	0.5457
dickcissel	bobolink	0.7110
bobolink	bullfinch	0.5560
bullfinch	linnet	0.6655
linnet	chaffinche	N/A
chaffinche	waxwing	N/A
waxwing	thrushe	N/A
thrushe	titmice	N/A
titmice	catbird	0.5781
catbird	6392 719	N/A
6392 719	CFA	N/A
CFA	dad	-0.0187
dad	granddad	0.7417
granddad	daddy	0.6312
daddy	father	0.6185
father	brother	0.8241
brother	nephew	0.8305
nephew	son	0.8532
son	daughter	0.8468
daughter	grandson	0.7254
grandson	grandfather	0.7993
grandfather	granddaughter	0.6785
granddaughter	grandmother	0.8223
grandmother	niece	0.7966
niece	aunt	0.8321
aunt	mother	0.8436
mother	uncle	0.6667
uncle	stepfather	0.7300
stepfather	stepson	0.7929
stepson	husband	0.6762
husband	cousin	0.5913
cousin	6392 720	N/A
6392 720	CFA	N/A
CFA	nonparticipant	0.0875
nonparticipant	participant	0.3755
participant	participator	0.5072
participator	attendee	0.3868
attendee	panelist	0.5456
panelist	moderator	0.5798
moderator	moderated	0.6234
moderated	moderate	0.3218
moderate	moderation	0.5288
moderation	immoderate	0.4152
immoderate	intemperate	0.5248
intemperate	impolitic	0.5412
impolitic	tactless	0.5833
tactless	condescend	0.3385
condescend	arrogant	0.3545
arrogant	egotistical	0.7306
egotistical	egocentric	0.7461
egocentric	narcissistic	0.6911
narcissistic	pompous	0.5373
pompous	conceite	N/A
conceite	6392 721	N/A
6392 721	CFA	N/A
CFA	conform	0.0450
conform	adhere	0.6250
adhere	abide	0.7184
abide	obey	0.6267
obey	disobey	0.7025
disobey	flout	0.6284
flout	defy	0.6300
defy	ignore	0.5803
ignore	disregard	0.5378
disregard	heed	0.3785
heed	uphold	0.3615
uphold	enforce	0.6024
enforce	comply	0.6172
comply	complie	N/A
complie	violate	N/A
violate	contravene	0.6974
contravene	contravention	0.6990
contravention	violation	0.6641
violation	breach	0.6246
breach	transgress	0.3329
transgress	6392 722	N/A
6392 722	CFA	N/A
CFA	luck	-0.1170
luck	saunter	0.1173
saunter	glide	0.4632
glide	zip	0.4409
zip	mosey	0.2586
mosey	slink	0.4931
slink	scurry	0.5504
scurry	scoot	0.5307
scoot	scamper	0.5782
scamper	amble	0.4811
amble	stroll	0.6856
stroll	wander	0.6497
wander	sneak	0.4780
sneak	prance	0.3315
prance	sashay	0.5549
sashay	clomp	0.4895
clomp	skulk	0.4869
skulk	skitter	0.4466
skitter	slither	0.4710
slither	waddle	0.5337
waddle	6392 724	N/A
6392 724	CFA	N/A
CFA	ferment	-0.0133
ferment	fermentation	0.5612
fermentation	yeast	0.6928
yeast	microorganism	0.5799
microorganism	bacterium	0.7471
bacterium	bacteria	0.8470
bacteria	bacterial	0.8388
bacterial	pathogen	0.7184
pathogen	microbe	0.6423
microbe	organism	0.7173
organism	alga	0.6527
alga	fungus	0.5346
fungus	fungal	0.7151
fungal	bacilli	0.5731
bacilli	staphylococci	0.6705
staphylococci	subtili	N/A
subtili	plasmodium	N/A
plasmodium	protozoan	0.6551
protozoan	ameba	0.6562
ameba	spirochete	0.6281
spirochete	6392 725	N/A
6392 725	CFA	N/A
CFA	cancelation	-0.0136
cancelation	flight	0.1500
flight	airline	0.5679
airline	airport	0.5834
airport	plane	0.5317
plane	jet	0.7661
jet	aircraft	0.7171
aircraft	airplane	0.7650
airplane	airliner	0.7075
airliner	jetliner	0.8504
jetliner	airbus	0.5522
airbus	turboprop	0.5543
turboprop	aviation	0.4698
aviation	pilot	0.3522
pilot	copilot	0.4898
copilot	helo	0.4085
helo	helicopter	0.6564
helicopter	chopper	0.7462
chopper	copter	0.7265
copter	drone	0.4894
drone	6392 726	N/A
6392 726	CFA	N/A
CFA	decadence	0.0329
decadence	opulence	0.6027
opulence	elegance	0.6541
elegance	elegant	0.7127
elegant	opulent	0.6315
opulent	ostentatious	0.6397
ostentatious	luxurious	0.5208
luxurious	sumptuous	0.6141
sumptuous	exquisite	0.7283
exquisite	exquisitely	0.6700
exquisitely	beautifully	0.7916
beautifully	artfully	0.7141
artfully	gorgeously	0.6593
gorgeously	ravishingly	0.6864
ravishingly	elegantly	0.5798
elegantly	luxuriously	0.5766
luxuriously	impeccably	0.5035
impeccably	immaculately	0.7420
immaculately	expertly	0.6117
expertly	superbly	0.7472
superbly	6392 727	N/A
6392 727	CFA	N/A
CFA	detest	0.0345
detest	hate	0.6179
hate	despise	0.6713
despise	dislike	0.7094
dislike	loathe	0.6117
loathe	adore	0.5632
adore	love	0.6817
love	admire	0.4906
admire	revere	0.5879
revere	idolize	0.5675
idolize	resent	0.4249
resent	abhor	0.5242
abhor	deplore	0.6402
deplore	condemn	0.7224
condemn	denounce	0.8003
denounce	criticize	0.6538
criticize	decry	0.5935
decry	bemoan	0.6977
bemoan	lament	0.7799
lament	grumble	0.6213
grumble	6392 728	N/A
6392 728	CFA	N/A
CFA	adjudicate	0.0609
adjudicate	adjudication	0.5858
adjudication	litigate	0.4008
litigate	appellate	0.4392
appellate	habea	N/A
habea	pleading	N/A
pleading	appellant	0.1855
appellant	petitioner	0.7387
petitioner	respondent	0.6940
respondent	claimant	0.6008
claimant	plaintiff	0.6215
plaintiff	defendant	0.5977
defendant	litigant	0.4905
litigant	lache	N/A
lache	untimeliness	N/A
untimeliness	overbreadth	0.5838
overbreadth	preclusion	0.6015
preclusion	misapprehend	0.2602
misapprehend	controvert	0.3769
controvert	interlocutory	0.3934
interlocutory	6392 729	N/A
6392 729	CFA	N/A
CFA	nightshirt	-0.0227
nightshirt	nightgown	0.5896
nightgown	nightie	0.7069
nightie	negligee	0.6462
negligee	camisole	0.6184
camisole	blouse	0.7031
blouse	frock	0.6707
frock	dress	0.7257
dress	gown	0.7021
gown	strapless	0.6807
strapless	chiffon	0.6942
chiffon	satin	0.7156
satin	taffeta	0.6543
taffeta	tulle	0.7098
tulle	bodice	0.6863
bodice	pleat	0.5283
pleat	shirr	N/A
shirr	organdy	N/A
organdy	underskirt	0.6681
underskirt	lacy	0.6128
lacy	6392 730	N/A
6392 730	CFA	N/A
CFA	unattende	N/A
unattende	unsupervise	N/A
unsupervise	supervision	N/A
supervision	oversight	0.5935
oversight	safeguard	0.2399
safeguard	protection	0.5300
protection	provision	0.2773
provision	clause	0.5671
clause	stipulation	0.4850
stipulation	provisos	0.3752
provisos	caveat	0.4930
caveat	exception	0.4861
exception	exemption	0.3837
exemption	exempt	0.6862
exempt	prohibit	0.5370
prohibit	forbid	0.8740
forbid	prohibition	0.5272
prohibition	restriction	0.6827
restriction	ban	0.6076
ban	restrict	0.5156
restrict	6392 731	N/A
6392 731	CFA	N/A
CFA	argue	0.0371
argue	say	0.6699
say	contend	0.5206
contend	believe	0.5047
believe	presume	0.6284
presume	suggest	0.5704
suggest	insist	0.5123
insist	adamant	0.5769
adamant	convince	0.3880
convince	unconvinced	0.4383
unconvinced	unimpressed	0.6977
unimpressed	nonplus	N/A
nonplus	puzzle	N/A
puzzle	bewilder	0.1288
bewilder	bemuse	0.6392
bemuse	mystify	0.5805
mystify	perplex	0.6684
perplex	dumbfound	0.3735
dumbfound	baffle	0.3789
baffle	befuddle	0.6505
befuddle	6392 732	N/A
6392 732	CFA	N/A
CFA	collect	0.0136
collect	compile	0.4626
compile	tabulate	0.5423
tabulate	categorize	0.3920
categorize	identifie	N/A
identifie	locate	N/A
locate	pinpoint	0.5584
pinpoint	assess	0.4547
assess	classifie	N/A
classifie	evaluate	N/A
evaluate	calculate	0.5196
calculate	determine	0.5911
determine	assign	0.4052
assign	select	0.4831
select	choose	0.6981
choose	decide	0.6102
decide	ask	0.5520
ask	submit	0.4244
submit	receive	0.4518
receive	obtain	0.5425
obtain	6392 733	N/A
6392 733	CFA	N/A
CFA	cultivate	0.0132
cultivate	nurture	0.6695
nurture	foster	0.5417
foster	further	0.1238
further	establish	0.0815
establish	solidify	0.5291
solidify	cement	0.3642
cement	reestablish	0.2406
reestablish	restore	0.6656
restore	maintain	0.5866
maintain	preserve	0.6038
preserve	enhance	0.4624
enhance	improve	0.7550
improve	bolster	0.5903
bolster	reinforce	0.6276
reinforce	boost	0.3948
boost	strengthen	0.5462
strengthen	broaden	0.6277
broaden	expand	0.7973
expand	augment	0.5901
augment	6392 734	N/A
6392 734	CFA	N/A
CFA	tiptop	-0.0289
tiptop	shipshape	0.4208
shipshape	seaworthy	0.5268
seaworthy	airworthy	0.5479
airworthy	roadworthy	0.4862
roadworthy	garage	0.2609
garage	valet	0.2541
valet	warrantie	N/A
warrantie	warranteed	N/A
warranteed	recondition	0.3164
recondition	repair	0.4813
repair	rebuilt	0.4332
rebuilt	demolish	0.4901
demolish	destroy	0.4576
destroy	raze	0.4399
raze	renovate	0.6818
renovate	remodel	0.7707
remodel	refurbish	0.6333
refurbish	refit	0.5283
refit	refurnish	0.3894
refurnish	6392 735	N/A
6392 735	CFA	N/A
CFA	talk	-0.0125
talk	chat	0.4965
chat	converse	0.4812
converse	interact	0.6410
interact	communicate	0.7103
communicate	relay	0.1813
relay	convey	0.1470
convey	articulate	0.5273
articulate	enunciate	0.5700
enunciate	verbalize	0.4829
verbalize	vocalize	0.5618
vocalize	voice	0.4168
voice	express	0.3264
express	profess	0.4077
profess	espouse	0.5702
espouse	expound	0.4983
expound	discuss	0.4854
discuss	elaborate	0.3347
elaborate	explain	0.3402
explain	clarify	0.6328
clarify	6392 736	N/A
6392 736	CFA	N/A
CFA	gyrate	-0.0123
gyrate	writhe	0.5158
writhe	cavort	0.5441
cavort	leer	0.4747
leer	prance	0.4249
prance	saunter	0.5615
